target_id,abundance,abundance
PRQ27388,19.0,19.0
PRQ21949,1.0,1.0
PRQ24634,12.0,12.0
PRQ26435,1.0,1.0
PRQ24656,3.0,3.0
PRQ27312,16.0,16.0
PRQ22755,4.0,4.0
PRQ26764,1.0,1.0
PRQ28114,55.0,55.0
PRQ26095,16.0,16.0
PRQ26027,1.0,1.0
PRQ26871,17.0,17.0
PRQ27925,19.0,19.0
PRQ26287,2.0,2.0
PRQ24760,10.0,10.0
PRQ22915,1.0,1.0
PRQ22761,2.0,2.0
PRQ28061,2.0,2.0
PRQ27296,10.0,10.0
PRQ25108,5.0,5.0
PRQ27587,92.0,92.0
PRQ25342,4.0,4.0
PRQ22630,5.0,5.0
PRQ23748,0.483652,0.483652
PRQ24925,45.0,45.0
PRQ22234,48.0,48.0
PRQ27912,62.0,62.0
PRQ25316,3.0,3.0
PRQ25657,1.0,1.0
PRQ23977,1.0,1.0
PRQ23074,1.0,1.0
PRQ25206,15.0,15.0
PRQ22769,1.0,1.0
PRQ22549,4.0,4.0
PRQ27104,16.0,16.0
PRQ26165,1.0,1.0
PRQ27676,3.0,3.0
PRQ28073,6.0,6.0
PRQ26007,2.0,2.0
PRQ23524,2.0,2.0
PRQ27499,69.0,69.0
PRQ27680,10.0,10.0
PRQ22571,51.0,51.0
PRQ26737,1.0,1.0
PRQ25984,12.0,12.0
PRQ25577,53.0,53.0
PRQ27460,3.0,3.0
PRQ27490,11.0,11.0
PRQ22565,1.0,1.0
PRQ23820,1.0,1.0
PRQ27285,127.0,127.0
PRQ23093,28.0,28.0
PRQ25556,43.0,43.0
PRQ27849,6.0,6.0
PRQ23280,32.0,32.0
PRQ27510,1.0,1.0
PRQ25459,1.0,1.0
PRQ27331,17.0,17.0
PRQ22799,17.2314,17.2314
PRQ25408,7.0,7.0
PRQ22801,24.0,24.0
PRQ27229,33.0,33.0
PRQ25431,2.0,2.0
PRQ23823,41.0,41.0
PRQ25525,2.0,2.0
PRQ25778,72.0,72.0
PRQ27868,11.0,11.0
PRQ25571,2.0,2.0
PRQ27816,4.0,4.0
PRQ27652,1.0,1.0
PRQ23871,6.0,6.0
PRQ25335,5.0,5.0
PRQ21981,41.0,41.0
PRQ24944,13.0,13.0
PRQ24335,1.0,1.0
PRQ22480,2.0,2.0
PRQ27008,29.0,29.0
PRQ26077,50.0,50.0
PRQ26521,1.0,1.0
PRQ27290,3.0,3.0
PRQ24923,11.0,11.0
PRQ27261,36.0,36.0
PRQ26739,5.0,5.0
PRQ27316,11.0,11.0
PRQ23140,1.0,1.0
PRQ22591,11.5027,11.5027
PRQ25910,5.0,5.0
PRQ26155,8.0,8.0
PRQ27319,44.0,44.0
PRQ22381,16.0,16.0
PRQ27663,3.0,3.0
PRQ24861,2.0,2.0
PRQ24461,1.0,1.0
PRQ24429,1.0,1.0
PRQ23532,38.0,38.0
PRQ24357,3.0,3.0
PRQ22833,2.60719,2.60719
PRQ26136,1.0,1.0
PRQ23526,9.0,9.0
PRQ27992,5.0,5.0
PRQ26920,11.0,11.0
PRQ25551,7.0,7.0
PRQ27352,27.0,27.0
PRQ25947,133.0,133.0
PRQ26946,3.0,3.0
PRQ27033,6.0,6.0
PRQ24285,2.19646,2.19646
PRQ23497,7.0,7.0
PRQ25149,4.0,4.0
PRQ27357,1.0,1.0
PRQ26363,2.0,2.0
PRQ27046,19.0,19.0
PRQ26574,5.0,5.0
PRQ27124,14.0,14.0
PRQ23585,90.0,90.0
PRQ25089,17.0,17.0
PRQ23840,27.0,27.0
PRQ27073,3.0,3.0
PRQ25327,1.63452,1.63452
PRQ25762,1.0,1.0
PRQ25953,30.0,30.0
PRQ28042,26.0,26.0
PRQ22228,96.0,96.0
PRQ23281,3.0,3.0
PRQ24160,1.0,1.0
PRQ24127,31.0,31.0
PRQ27918,49.0,49.0
PRQ26535,4.0,4.0
PRQ23582,8.0,8.0
PRQ24983,57.0,57.0
PRQ25309,6.0,6.0
PRQ23130,59.0,59.0
PRQ22694,15.0,15.0
PRQ24539,23.0,23.0
PRQ27066,48.0,48.0
PRQ27547,15.0,15.0
PRQ25223,10.0,10.0
PRQ22483,1.0,1.0
PRQ23714,1.0,1.0
PRQ25384,3.0,3.0
PRQ26677,11.0,11.0
PRQ24342,25.0,25.0
PRQ22301,1.0,1.0
PRQ27074,29.0,29.0
PRQ22660,34.0,34.0
PRQ27550,5.0,5.0
PRQ26878,20.0,20.0
PRQ24059,40.0,40.0
PRQ22484,2.90906,2.90906
PRQ26352,1.0,1.0
PRQ24541,12.9341,12.9341
PRQ22052,3.0,3.0
PRQ26335,3.0,3.0
PRQ24534,30.0,30.0
PRQ26805,1.0,1.0
PRQ22693,1.0,1.0
PRQ27532,2.0,2.0
PRQ25809,50.0,50.0
PRQ27865,21.0,21.0
PRQ22906,1.0,1.0
PRQ27544,1.0,1.0
PRQ22647,2.0,2.0
PRQ26370,12.0,12.0
PRQ26478,28.0,28.0
PRQ27279,1.0,1.0
PRQ23798,1.0,1.0
PRQ24885,2.0,2.0
PRQ23575,1.0,1.0
PRQ26096,5.0,5.0
PRQ27572,5.0,5.0
PRQ25493,4.62935,4.62935
PRQ27985,4.0,4.0
PRQ22880,21.0,21.0
PRQ23826,1.0,1.0
PRQ24242,46.0,46.0
PRQ23817,1.0,1.0
PRQ27301,10.0,10.0
PRQ25135,16.0,16.0
PRQ22118,1.0,1.0
PRQ23114,9.0,9.0
PRQ27573,11.0,11.0
PRQ24388,4.0,4.0
PRQ24034,4.0,4.0
PRQ24839,1.46543e-05,1.46543e-05
PRQ22705,2.0,2.0
PRQ25165,32.0,32.0
PRQ24996,1.0,1.0
PRQ25555,17.0,17.0
PRQ26897,22.0,22.0
PRQ25328,61.0,61.0
PRQ25475,27.0,27.0
PRQ26667,1.0,1.0
PRQ26286,1.0,1.0
PRQ25705,13.0,13.0
PRQ25406,1.0,1.0
PRQ27650,8.65913,8.65913
PRQ24694,1.0,1.0
PRQ27450,3.0,3.0
PRQ26371,6.0,6.0
PRQ25856,14.0,14.0
PRQ26386,25.0,25.0
PRQ24727,15.0,15.0
PRQ25202,77.0,77.0
PRQ27554,8.0,8.0
PRQ25266,123.0,123.0
PRQ21919,4.0,4.0
PRQ23108,17.0,17.0
PRQ24463,3.0,3.0
PRQ26084,19.0,19.0
PRQ27067,26.0,26.0
PRQ27906,57.0,57.0
PRQ22681,8.0,8.0
PRQ27249,9.0,9.0
PRQ24642,5.0,5.0
PRQ22868,37.0,37.0
PRQ24793,423.84,423.84
PRQ26905,13.0,13.0
PRQ25580,53.0,53.0
PRQ27179,31.0,31.0
PRQ23675,66.0,66.0
PRQ24855,1.0,1.0
PRQ22246,30.9496,30.9496
PRQ25992,2.0,2.0
PRQ23193,34.0,34.0
PRQ26469,1.0,1.0
PRQ25890,3.0,3.0
PRQ23933,242.0,242.0
PRQ21942,5.0,5.0
PRQ23414,4.0,4.0
PRQ26808,7.0,7.0
PRQ25854,6.0,6.0
PRQ25158,3.0,3.0
PRQ22487,1.0,1.0
PRQ24387,2.0,2.0
PRQ22762,8.0,8.0
PRQ25291,9.0,9.0
PRQ21908,33.0,33.0
PRQ25229,2.0,2.0
PRQ27854,11.0,11.0
PRQ25558,4.0,4.0
PRQ26921,91.0,91.0
PRQ26416,9.0,9.0
PRQ26914,28.0,28.0
PRQ25800,3.0,3.0
PRQ26321,2.0,2.0
PRQ22159,24.0,24.0
PRQ22652,8.0,8.0
PRQ27226,17.0,17.0
PRQ27897,1.0,1.0
PRQ22406,1.0,1.0
PRQ23940,31.0,31.0
PRQ23746,4.0,4.0
PRQ26976,23.0,23.0
PRQ24176,25.0,25.0
PRQ26088,11.0,11.0
PRQ23080,3.0,3.0
PRQ23597,2.0,2.0
PRQ23380,2.0,2.0
PRQ22803,8.10297,8.10297
PRQ26749,3.0,3.0
PRQ28120,54.0,54.0
PRQ21917,76.0,76.0
PRQ26098,1.0,1.0
PRQ27441,1.0,1.0
PRQ23983,9.0,9.0
PRQ26820,18.0,18.0
PRQ23945,25.0,25.0
PRQ26507,3.0,3.0
PRQ22700,1.0,1.0
PRQ27999,26.0,26.0
PRQ22400,3.0,3.0
PRQ23907,2.0,2.0
PRQ24302,11.0,11.0
PRQ26888,6.0,6.0
PRQ24954,1.0,1.0
PRQ27534,6.0,6.0
PRQ25572,2.0,2.0
PRQ25183,18.0,18.0
PRQ22035,1.0,1.0
PRQ26616,308.0,308.0
PRQ25124,1.0,1.0
PRQ25294,4.0,4.0
PRQ22849,1.0,1.0
PRQ22229,14.0,14.0
PRQ25942,9.0,9.0
PRQ27891,5.0,5.0
PRQ23722,813.0,813.0
PRQ22186,2.0,2.0
PRQ24143,21.0,21.0
PRQ27266,48.0,48.0
PRQ22432,5.0,5.0
PRQ24747,13.0,13.0
PRQ27015,2.0,2.0
PRQ24312,11.0,11.0
PRQ23989,10.0,10.0
PRQ24349,2.27424,2.27424
PRQ24206,1.0,1.0
PRQ23379,2.0,2.0
PRQ26624,21.0,21.0
PRQ27996,30.0,30.0
PRQ28102,20.0,20.0
PRQ26440,9.0,9.0
PRQ25086,27.0,27.0
PRQ26964,7.0,7.0
PRQ22231,12.0,12.0
PRQ27289,1.0,1.0
PRQ22907,3.73575,3.73575
PRQ28115,50.0,50.0
PRQ26114,12.0,12.0
PRQ24813,1.0,1.0
PRQ25458,1.0,1.0
PRQ24691,30.0,30.0
PRQ28116,1.0,1.0
PRQ25775,5.0,5.0
PRQ27090,19.0,19.0
PRQ27057,7.0,7.0
PRQ28090,26.0,26.0
PRQ27281,1.0,1.0
PRQ25688,55.0,55.0
PRQ27952,4.0,4.0
PRQ25477,7.0,7.0
PRQ24786,7.22196,7.22196
PRQ23370,1.0,1.0
PRQ24782,5.77804,5.77804
PRQ27282,8.0,8.0
PRQ28154,79.0,79.0
PRQ24029,43.0,43.0
PRQ26773,7.0,7.0
PRQ27134,10.0,10.0
PRQ27297,8.0,8.0
PRQ27000,8.0,8.0
PRQ23486,38.0,38.0
PRQ27974,49.0,49.0
PRQ25005,23.0,23.0
PRQ25111,1.0,1.0
PRQ25763,14.0,14.0
PRQ25088,2.0,2.0
PRQ26849,39.0,39.0
PRQ25606,1.0,1.0
PRQ26126,26.0,26.0
PRQ27139,17.0,17.0
PRQ23951,4.0,4.0
PRQ27222,23.0,23.0
PRQ27402,1.0,1.0
PRQ25621,7.0,7.0
PRQ25321,8.0,8.0
PRQ27010,18.0,18.0
PRQ24070,23.0,23.0
PRQ26550,9.0,9.0
PRQ26997,6.0,6.0
PRQ27565,3.0,3.0
PRQ24551,8.0,8.0
PRQ22232,13.0,13.0
PRQ22900,4.0,4.0
PRQ25443,32.0,32.0
PRQ24951,1.0,1.0
PRQ24723,9.0,9.0
PRQ25198,7.0,7.0
PRQ27853,26.0,26.0
PRQ22359,1.0,1.0
PRQ27193,57.0,57.0
PRQ27284,18.0,18.0
PRQ24721,15.0,15.0
PRQ24899,14.0,14.0
PRQ27068,6.0,6.0
PRQ25317,1.0,1.0
PRQ25207,3.0,3.0
PRQ23168,1.0,1.0
PRQ27072,17.0,17.0
PRQ27442,1.0,1.0
PRQ26176,30.0,30.0
PRQ25490,3.0,3.0
PRQ26767,4.0,4.0
PRQ21874,10.0595,10.0595
PRQ23579,6.0,6.0
PRQ26726,28.0,28.0
PRQ26120,28.0,28.0
PRQ21940,3.46224,3.46224
PRQ26725,2.0,2.0
PRQ27900,4.0,4.0
PRQ22658,1.0,1.0
PRQ28089,28.0,28.0
PRQ22539,3.0,3.0
PRQ26800,13.0,13.0
PRQ22919,25.0,25.0
PRQ27862,31.0,31.0
PRQ26879,5.0,5.0
PRQ22045,8.0,8.0
PRQ27501,1.0,1.0
PRQ23980,51.0,51.0
PRQ22829,28.0,28.0
PRQ23310,19.0,19.0
PRQ22153,15.0,15.0
PRQ24707,2.0,2.0
PRQ27246,11.0,11.0
PRQ22188,1.0,1.0
PRQ23954,13.0,13.0
PRQ27310,1.0,1.0
PRQ23436,6.0,6.0
PRQ24913,2.0,2.0
PRQ27380,2.0,2.0
PRQ25297,53.0,53.0
PRQ26298,62.0,62.0
PRQ26483,15.0,15.0
PRQ26408,14.0,14.0
PRQ25515,9.0,9.0
PRQ23518,21.0,21.0
PRQ23963,10.0,10.0
PRQ22439,1.0,1.0
PRQ25497,30.0,30.0
PRQ27298,2.0,2.0
PRQ23512,10.963,10.963
PRQ26125,17.0,17.0
PRQ27896,64.0,64.0
PRQ22800,13.0,13.0
PRQ23062,13.0,13.0
PRQ25465,1.0,1.0
PRQ27500,9.0,9.0
PRQ27292,2.0,2.0
PRQ25547,7.0,7.0
PRQ26315,7.0,7.0
PRQ23314,1.0,1.0
PRQ22084,1.0,1.0
PRQ24092,1.0,1.0
PRQ27272,47.0,47.0
PRQ23713,19.0,19.0
PRQ24952,6.0,6.0
PRQ22354,6.0,6.0
PRQ25914,15.0,15.0
PRQ24098,2.0,2.0
PRQ26540,93.0,93.0
PRQ26384,41.0,41.0
PRQ27031,24.0,24.0
PRQ27169,19.0,19.0
PRQ21937,14.0,14.0
PRQ25252,22.0,22.0
PRQ22718,6.0,6.0
PRQ22645,3.0,3.0
PRQ26687,7.0,7.0
PRQ22224,4.0,4.0
PRQ25734,8.0,8.0
PRQ25200,73.0,73.0
PRQ27397,35.0,35.0
PRQ28069,2.0,2.0
PRQ25712,9.0,9.0
PRQ26262,44.0,44.0
PRQ27771,2.0,2.0
PRQ24561,2.0,2.0
PRQ25878,3.0,3.0
PRQ27982,17.0,17.0
PRQ25085,104.0,104.0
PRQ24624,29.0,29.0
PRQ22746,158.0,158.0
PRQ28131,1.0,1.0
PRQ22155,1.0,1.0
PRQ25278,304.0,304.0
PRQ24156,1.0,1.0
PRQ28138,3.0,3.0
PRQ22684,1.0,1.0
PRQ26314,2.05581,2.05581
PRQ25287,1.0,1.0
PRQ26395,7.0,7.0
PRQ24677,30.0,30.0
PRQ26146,6.0,6.0
PRQ26622,19.0,19.0
PRQ24199,4.0,4.0
PRQ24830,16.0,16.0
PRQ24475,1.0,1.0
PRQ27412,3.0,3.0
PRQ22610,15.0,15.0
PRQ27917,15.0,15.0
PRQ27063,33.0,33.0
PRQ22408,1.0,1.0
PRQ24608,16.0,16.0
PRQ22278,5.0,5.0
PRQ24941,3.37019,3.37019
PRQ27733,41.0,41.0
PRQ23690,36.0,36.0
PRQ27695,30.0,30.0
PRQ24654,3.0,3.0
PRQ25414,8.0,8.0
PRQ23207,4.0,4.0
PRQ25123,32.0,32.0
PRQ22056,1.0,1.0
PRQ26867,1.0,1.0
PRQ26111,9.0,9.0
PRQ24615,19.0,19.0
PRQ28155,4.0,4.0
PRQ26890,14.0,14.0
PRQ26555,8.0,8.0
PRQ27192,6.0,6.0
PRQ21953,4.0,4.0
PRQ24321,18.0,18.0
PRQ24729,14.0,14.0
PRQ28119,8.0,8.0
PRQ22049,1.0,1.0
PRQ25148,3.0,3.0
PRQ28054,23.0,23.0
PRQ23085,7.30437,7.30437
PRQ23988,12.0,12.0
PRQ24238,4.0,4.0
PRQ27428,3.0,3.0
PRQ26472,3.0,3.0
PRQ27682,2.0,2.0
PRQ23677,1.0,1.0
PRQ27489,35.0,35.0
PRQ26354,105.0,105.0
PRQ26299,88.0,88.0
PRQ28122,7.0,7.0
PRQ26153,44.0,44.0
PRQ23055,1.0,1.0
PRQ26465,20.0,20.0
PRQ23640,6.0,6.0
PRQ25831,7.0,7.0
PRQ25826,47.0,47.0
PRQ27019,36.0,36.0
PRQ24598,12.0,12.0
PRQ27410,12.0,12.0
PRQ22380,4.0,4.0
PRQ27633,69.0,69.0
PRQ24375,17.8178,17.8178
PRQ23243,2.0,2.0
PRQ27204,33.0,33.0
PRQ26238,43.0,43.0
PRQ25476,17.0,17.0
PRQ27876,41.0,41.0
PRQ25738,6.0,6.0
PRQ23276,8.0,8.0
PRQ25528,47.0,47.0
PRQ24838,1.0,1.0
PRQ26738,3.0,3.0
PRQ25574,50.0,50.0
PRQ26500,22.0,22.0
PRQ24811,36.5386,36.5386
PRQ26447,2.0,2.0
PRQ23520,44.0,44.0
PRQ22734,20.0,20.0
PRQ23313,1.0,1.0
PRQ28113,6.0,6.0
PRQ27690,3.16393,3.16393
PRQ27866,22.0,22.0
PRQ23210,1.0,1.0
PRQ27463,21.0,21.0
PRQ22867,1.0,1.0
PRQ22179,5.0,5.0
PRQ25332,26.0,26.0
PRQ24398,1.0,1.0
PRQ27557,15.0,15.0
PRQ26044,6.0,6.0
PRQ27064,6.0,6.0
PRQ27560,2.0,2.0
PRQ26594,22.0,22.0
PRQ27987,28.0,28.0
PRQ22533,1.0,1.0
PRQ25802,23.0,23.0
PRQ24124,1.0,1.0
PRQ23673,15.0,15.0
PRQ25042,13.0,13.0
PRQ24465,4.0,4.0
PRQ23552,1.0,1.0
PRQ22321,2.0,2.0
PRQ23772,4.0,4.0
PRQ22091,1.0,1.0
PRQ25591,2.0,2.0
PRQ23239,1.0,1.0
PRQ27619,1.0,1.0
PRQ27468,6.0,6.0
PRQ21988,2.0,2.0
PRQ27011,3.0,3.0
PRQ23494,12.0,12.0
PRQ25398,18.0,18.0
PRQ24309,1.62069,1.62069
PRQ25355,12.0,12.0
PRQ27105,11.0,11.0
PRQ22503,6.0,6.0
PRQ26575,61.0,61.0
PRQ22373,7.0,7.0
PRQ26222,120.0,120.0
PRQ21913,15.0,15.0
PRQ24296,20.0,20.0
PRQ27761,1.0,1.0
PRQ27910,82.0,82.0
PRQ28025,146.0,146.0
PRQ26673,5.0,5.0
PRQ27277,3.0,3.0
PRQ25001,17.0,17.0
PRQ23510,4.0,4.0
PRQ25192,21.0,21.0
PRQ26325,24.0,24.0
PRQ27696,29.0,29.0
PRQ25934,1.0,1.0
PRQ27483,36.0,36.0
PRQ22661,19.0,19.0
PRQ26546,2.0,2.0
PRQ24595,3.0,3.0
PRQ22095,18.0,18.0
PRQ24433,5.0,5.0
PRQ27932,24.0,24.0
PRQ24614,1.0,1.0
PRQ21879,4.0,4.0
PRQ24567,1.0,1.0
PRQ22428,1.0,1.0
PRQ27617,36.0,36.0
PRQ27085,62.0,62.0
PRQ25799,10.0,10.0
PRQ27396,17.0,17.0
PRQ26161,3.0,3.0
PRQ27181,8.0,8.0
PRQ23859,46.0,46.0
PRQ24032,33.0,33.0
PRQ24852,14.0,14.0
PRQ27197,1.0,1.0
PRQ28005,14.0,14.0
PRQ24664,4.0,4.0
PRQ25305,7.0,7.0
PRQ24975,14.0,14.0
PRQ24146,23.0,23.0
PRQ26634,30.0,30.0
PRQ23028,49.0,49.0
PRQ27253,35.0,35.0
PRQ27036,62.0,62.0
PRQ22859,4.88019,4.88019
PRQ23154,30.0,30.0
PRQ25213,5.0,5.0
PRQ24554,3.0,3.0
PRQ25353,26.0,26.0
PRQ23909,1.0,1.0
PRQ26688,7.0,7.0
PRQ27604,2.0,2.0
PRQ25209,1.0,1.0
PRQ24649,1.0,1.0
PRQ22078,18.0,18.0
PRQ24790,9.0,9.0
PRQ24845,1.0,1.0
PRQ27211,19.0,19.0
PRQ24407,2.0,2.0
PRQ26401,19.0,19.0
PRQ25536,14.0,14.0
PRQ22316,3.0,3.0
PRQ24791,28.0,28.0
PRQ28083,27.0,27.0
PRQ25365,1.0,1.0
PRQ26912,7.0,7.0
PRQ24305,30.0,30.0
PRQ24110,1.0,1.0
PRQ24167,1.36296,1.36296
PRQ27742,2.0,2.0
PRQ25855,4.0,4.0
PRQ25824,158.0,158.0
PRQ27698,7.0,7.0
PRQ26382,11.0,11.0
PRQ23170,1.0,1.0
PRQ24966,1.11832,1.11832
PRQ27791,10.0,10.0
PRQ26880,3.0,3.0
PRQ25445,2.0,2.0
PRQ23235,11.0,11.0
PRQ24135,4.0,4.0
PRQ27149,1.0,1.0
PRQ22269,8.0,8.0
PRQ25828,17.0,17.0
PRQ22272,64.0,64.0
PRQ27740,2430.0,2430.0
PRQ27936,7.0,7.0
PRQ27689,71.0,71.0
PRQ26043,7.0,7.0
PRQ24340,1.0,1.0
PRQ23472,3.0,3.0
PRQ26045,3.79096,3.79096
PRQ23975,3.04968,3.04968
PRQ23392,12.0,12.0
PRQ27254,92.0,92.0
PRQ22866,13.0,13.0
PRQ26803,7.0,7.0
PRQ23589,119.0,119.0
PRQ24549,3.0,3.0
PRQ27571,41.0,41.0
PRQ22832,6.0,6.0
PRQ22287,10.0,10.0
PRQ26418,440.0,440.0
PRQ24469,34.0,34.0
PRQ25339,21.0,21.0
PRQ22059,40.0,40.0
PRQ28006,23.0,23.0
PRQ25973,10.0,10.0
PRQ22843,2.0,2.0
PRQ22806,9.0,9.0
PRQ25030,20.0,20.0
PRQ25901,1.0,1.0
PRQ26442,19.0,19.0
PRQ27533,51.7629,51.7629
PRQ22067,2.0,2.0
PRQ23023,1.0,1.0
PRQ24509,2.0,2.0
PRQ26596,55.0,55.0
PRQ26636,70.0,70.0
PRQ23267,2.0,2.0
PRQ26402,425.0,425.0
PRQ22821,22.0,22.0
PRQ27512,1.0,1.0
PRQ22212,4.0,4.0
PRQ24044,1.0,1.0
PRQ22505,8.0,8.0
PRQ25770,23.0,23.0
PRQ26200,10.0,10.0
PRQ25730,54.0,54.0
PRQ26253,7.0,7.0
PRQ25836,34.0,34.0
PRQ27810,97.0,97.0
PRQ22404,4.0,4.0
PRQ24311,37.0,37.0
PRQ24787,51.0,51.0
PRQ24225,42.0,42.0
PRQ27062,5.0,5.0
PRQ26079,1.0,1.0
PRQ23067,1.0,1.0
PRQ24735,150.0,150.0
PRQ26266,7.0,7.0
PRQ26356,13.0,13.0
PRQ25270,8.0,8.0
PRQ25959,5.0,5.0
PRQ24728,45.0,45.0
PRQ27195,2.0,2.0
PRQ24679,20.0,20.0
PRQ27983,1.0,1.0
PRQ22360,41.0,41.0
PRQ23591,0.63077,0.63077
PRQ22809,2.0,2.0
PRQ23473,5.0,5.0
PRQ26301,2.0,2.0
PRQ24934,2.0,2.0
PRQ25049,6.27269,6.27269
PRQ22000,5.13941,5.13941
PRQ24383,67.0,67.0
PRQ26112,13.0,13.0
PRQ24273,1.0,1.0
PRQ22666,12.0,12.0
PRQ24832,2.0,2.0
PRQ22358,6.0,6.0
PRQ21975,1.0,1.0
PRQ26022,179.0,179.0
PRQ27429,10.0,10.0
PRQ22393,3.0,3.0
PRQ25716,53.0,53.0
PRQ25262,5.0,5.0
PRQ26123,12.5196,12.5196
PRQ25491,1.0,1.0
PRQ24577,3.0,3.0
PRQ28043,2.0,2.0
PRQ26006,1.0,1.0
PRQ22466,3.0,3.0
PRQ23011,54.0,54.0
PRQ27783,4.0,4.0
PRQ23784,1.0,1.0
PRQ25874,18.0,18.0
PRQ27041,63.0,63.0
PRQ27727,103.0,103.0
PRQ26875,68.0,68.0
PRQ28106,11.0,11.0
PRQ22582,3.0,3.0
PRQ24846,6.0,6.0
PRQ25201,12.0,12.0
PRQ24510,1.0,1.0
PRQ26361,21.0,21.0
PRQ27529,1.0,1.0
PRQ25808,3.0,3.0
PRQ27471,13.0,13.0
PRQ24488,0.480362,0.480362
PRQ26789,6.0,6.0
PRQ27399,290.0,290.0
PRQ26259,24.0,24.0
PRQ23847,90.0,90.0
PRQ28151,3.0,3.0
PRQ26870,3.0,3.0
PRQ28030,9.0,9.0
PRQ26076,1.0,1.0
PRQ24732,1.0,1.0
PRQ26553,4.0,4.0
PRQ27432,59.0,59.0
PRQ23088,4.83127,4.83127
PRQ24578,21.0,21.0
PRQ25794,1.0,1.0
PRQ22740,1.0,1.0
PRQ22749,15.0,15.0
PRQ23180,1.0,1.0
PRQ26581,61.0,61.0
PRQ22558,3.0,3.0
PRQ26585,73.0,73.0
PRQ27014,29.0,29.0
PRQ22837,0.392814,0.392814
PRQ23195,40.0,40.0
PRQ26851,98.0,98.0
PRQ27861,26.0,26.0
PRQ24705,37.0,37.0
PRQ26939,4.0,4.0
PRQ27634,6.0,6.0
PRQ24704,2.0,2.0
PRQ25561,6.0,6.0
PRQ26205,4.0,4.0
PRQ27346,45.0,45.0
PRQ27457,191.0,191.0
PRQ26747,76.0,76.0
PRQ25559,30.0,30.0
PRQ25721,2.0,2.0
PRQ26856,116.0,116.0
PRQ26213,1.0,1.0
PRQ21947,1.0,1.0
PRQ27493,25.0,25.0
PRQ24267,72.0,72.0
PRQ26141,2.0,2.0
PRQ22377,103.0,103.0
PRQ26289,21.0,21.0
PRQ22688,1.0,1.0
PRQ26813,1905.0,1905.0
PRQ22273,1.77552,1.77552
PRQ23500,9.0,9.0
PRQ27686,17.0,17.0
PRQ26485,58.0,58.0
PRQ24976,36.0,36.0
PRQ26824,10.0,10.0
PRQ26512,31.0,31.0
PRQ22076,1.0,1.0
PRQ26385,34.0,34.0
PRQ26452,2.0,2.0
PRQ27183,20.0,20.0
PRQ23779,2.0,2.0
PRQ24617,1.0,1.0
PRQ27219,25.0,25.0
PRQ25347,1.0,1.0
PRQ23949,4.0,4.0
PRQ27864,2.0,2.0
PRQ28057,33.0,33.0
PRQ27486,4.0,4.0
PRQ23334,2.0,2.0
PRQ27101,2.0,2.0
PRQ25084,2.90542,2.90542
PRQ24419,14.0,14.0
PRQ26783,3.0,3.0
PRQ23842,1.0,1.0
PRQ27597,2.0,2.0
PRQ27168,61.0,61.0
PRQ22284,1.0,1.0
PRQ25962,30.0,30.0
PRQ24877,11.0,11.0
PRQ26211,29.0,29.0
PRQ25986,36.0,36.0
PRQ27958,1.0,1.0
PRQ22708,8.0,8.0
PRQ27413,3.0,3.0
PRQ27685,37.0,37.0
PRQ26133,24.0,24.0
PRQ27122,16.0,16.0
PRQ22940,5.0,5.0
PRQ21994,2.19465,2.19465
PRQ26969,11.0,11.0
PRQ27112,41.0,41.0
PRQ25271,2.0,2.0
PRQ22722,4.0,4.0
PRQ24012,4.0,4.0
PRQ27384,12.0,12.0
PRQ26517,33.0,33.0
PRQ27404,6.0,6.0
PRQ25998,32.0,32.0
PRQ27697,7.0,7.0
PRQ22281,6.0,6.0
PRQ27502,28.0,28.0
PRQ23857,2.0,2.0
PRQ27638,35.0,35.0
PRQ27834,2.0,2.0
PRQ24287,8.0,8.0
PRQ22739,1.0,1.0
PRQ27058,9.0,9.0
PRQ24883,1.0,1.0
PRQ22297,1.0,1.0
PRQ26355,14.0,14.0
PRQ25812,20.0,20.0
PRQ27177,7.0,7.0
PRQ26932,67.0,67.0
PRQ26169,3.0,3.0
PRQ28022,1.0,1.0
PRQ26593,26.0,26.0
PRQ22233,70.0,70.0
PRQ28075,12.0,12.0
PRQ27275,18.0,18.0
PRQ25575,3.0,3.0
PRQ23417,8.0,8.0
PRQ23196,9.0,9.0
PRQ22247,1.0,1.0
PRQ23495,2.0,2.0
PRQ27988,6.0,6.0
PRQ26520,4.0,4.0
PRQ27141,31.0,31.0
PRQ28009,7.0,7.0
PRQ26853,2.0,2.0
PRQ25833,18.0,18.0
PRQ22148,2.0,2.0
PRQ25394,1.0,1.0
PRQ24743,1.0,1.0
PRQ26729,76.0,76.0
PRQ24298,8.0,8.0
PRQ23952,3.0,3.0
PRQ23455,1.0,1.0
PRQ27376,1.0,1.0
PRQ24252,9.16143,9.16143
PRQ25412,61.0,61.0
PRQ26858,5.0,5.0
PRQ27209,9.0,9.0
PRQ21991,3.0,3.0
PRQ24405,3.0,3.0
PRQ28004,1.0,1.0
PRQ25592,4.0,4.0
PRQ27355,45.0,45.0
PRQ25900,4.0,4.0
PRQ24371,4.49041,4.49041
PRQ25478,11.0,11.0
PRQ22216,19.0,19.0
PRQ27398,40.0,40.0
PRQ28056,24.0,24.0
PRQ23411,33.0,33.0
PRQ22073,3.0,3.0
PRQ27393,121.0,121.0
PRQ24591,15.0,15.0
PRQ25769,9.0,9.0
PRQ26225,3.0,3.0
PRQ24720,70.0,70.0
PRQ26579,3.0,3.0
